epoch,loss_train/mse_loss,loss_train/stft_loss_magnitude,loss_train/stft_loss_spectral_convergence,loss_train/total_loss,loss_val/mse_loss,loss_val/stft_loss_magnitude,loss_val/stft_loss_spectral_convergence,loss_val/total_loss,metrics/MAE_val,step
0,0.05708925798535347,5.2719197273254395,2.286766767501831,7.615776062011719,,,,,,9
0,0.07069230079650879,5.053347587585449,1.6057647466659546,6.729804515838623,,,,,,19
0,,,,,0.07213006168603897,5.049280643463135,1.5737735033035278,6.695184707641602,0.20855170488357544,19
1,0.08606521040201187,4.903047561645508,1.3857407569885254,6.374853610992432,,,,,,29
1,0.09240752458572388,4.535038948059082,1.2298943996429443,5.8573408126831055,,,,,,39
1,,,,,0.10382997244596481,4.750357151031494,1.2732447385787964,6.127431869506836,0.2707802355289459,39
2,0.1189926266670227,4.661898612976074,1.2188422679901123,5.9997334480285645,,,,,,49
2,0.1366160362958908,4.599637985229492,1.17753005027771,5.913784027099609,,,,,,59
2,,,,,0.13843251764774323,4.583048343658447,1.174070954322815,5.8955512046813965,0.3238912522792816,59
3,0.15525317192077637,4.51421594619751,1.1483097076416016,5.817778587341309,,,,,,69
3,0.17466838657855988,4.438317775726318,1.1256341934204102,5.738620281219482,,,,,,79
3,,,,,0.17663775384426117,4.445804119110107,1.1237326860427856,5.746174335479736,0.3740141689777374,79
4,0.19463442265987396,4.361385345458984,1.1090216636657715,5.665041446685791,,,,,,89
4,0.21465234458446503,4.346170902252197,1.095807671546936,5.656630992889404,,,,,,99
4,,,,,0.21663464605808258,4.339404582977295,1.0946667194366455,5.650705814361572,0.4207100570201874,99
5,0.23413534462451935,4.297666072845459,1.0853822231292725,5.617183685302734,,,,,,109
5,0.25286054611206055,4.268733024597168,1.0778822898864746,5.599475860595703,,,,,,119
5,,,,,0.2546113431453705,4.248427867889404,1.0771746635437012,5.580214023590088,0.461185097694397,119
6,0.2686258852481842,4.2157301902771,1.0722373723983765,5.556593418121338,,,,,,129
6,0.28228896856307983,4.174694061279297,1.0677175521850586,5.52470064163208,,,,,,139
6,,,,,0.2834896147251129,4.160337448120117,1.0673903226852417,5.51121711730957,0.490105003118515,139
7,0.29292139410972595,4.127066135406494,1.0645891427993774,5.48457670211792,,,,,,149
